,ID,permalink,username,text,date,formatted_date,retweets,favorites,mentions,hashtags,geo,urls,author_id
138,1210201995816161280,https://twitter.com/JackVegn/status/1210201995816161280,,A @frontlinepbs video on how AI is at the door and the inevitable impact it is going to have on our society. @AndrewYang is the only 1 talking about this. #waragainstnormalpeople #YangGang #Yang2020 #FORWARD #HumanityFirst #AIDebate #AndrewYang https:// youtu.be/5dZ_lvDgevk,2019-12-26 14:13:34,Thu Dec 26 14:13:34 +0000 2019,0,2,@frontlinepbs @AndrewYang,#waragainstnormalpeople #YangGang #Yang2020 #FORWARD #HumanityFirst #AIDebate #AndrewYang,,https://youtu.be/5dZ_lvDgevk,1134854393394860032
139,1210191724548632576,https://twitter.com/PolandCherieM/status/1210191724548632576,,"On the #AIdebate , I worry that people will misunderstand the proposed paths forward & will “pull it down to look for hidden carvings and inscriptions” as Tolkien one remarked in an allegory about Beowulf. ""We do not deny the worth of the hero by accepting Grendel and the dragon.”",2019-12-26 13:32:46,Thu Dec 26 13:32:46 +0000 2019,0,1,,#AIdebate,,,1145481512529195009
140,1210180769626382338,https://twitter.com/jerofad/status/1210180769626382338,,Oh my friend. We need a workshop to understand the debate. Cos I'm lost too. Hello #AIDebate can we newbies get a summary of this? https:// twitter.com/JNgnawe/status /1210164882924089344 …,2019-12-26 12:49:14,Thu Dec 26 12:49:14 +0000 2019,2,5,,#AIDebate,,https://twitter.com/JNgnawe/status/1210164882924089344,2207199187
141,1210179861702156289,https://twitter.com/raamana_/status/1210179861702156289,,"#DeepLearning is #MachineLearning DL is computer science ... DL is applied #math and statistics ... DL is you, in you and all around you .. Stop questioning its limits, you mindless infidel! And start believing in it, and bow to it’s boundless power! #AIDebate #AI @GaryMarcus pic.twitter.com/VDkdaa7Z6L",2019-12-26 12:45:37,Thu Dec 26 12:45:37 +0000 2019,8,23,@GaryMarcus,#DeepLearning #MachineLearning #math #AIDebate #AI,,,110940386
142,1210179580864204800,https://twitter.com/martin_dinov/status/1210179580864204800,,"Good point on the importance of #AIethics coming up during the #AIdebate . While it would have been nice to get more airtime on this, that wasn't the focus of the debate. But interesting to explore strongly symbolic (and other whitebox methods) vs DL in #AIethics and #AIsafety . https:// twitter.com/DorotheaBaur/s tatus/1210161223217688583 …",2019-12-26 12:44:30,Thu Dec 26 12:44:30 +0000 2019,2,6,,#AIethics #AIdebate #AIethics #AIsafety,,https://twitter.com/DorotheaBaur/status/1210161223217688583,798276152
143,1210169110639841281,https://twitter.com/IntuitMachine/status/1210169110639841281,,Also covered briefly in the #AIDebate is this notion of DNA encoding. How is DNA able to encode instructions to reconstruct the entire body and the entire brain? One might argue that there is insufficient information in DNA.,2019-12-26 12:02:54,Thu Dec 26 12:02:54 +0000 2019,2,2,,#AIDebate,,,3027431134
144,1210164882924089344,https://twitter.com/JNgnawe/status/1210164882924089344,,I thought #DL was already well defined until yesterday. All this brouhaha provoked by the #AIDebate looks like elephants fighting/playing. @jerofad would you like to give a summary? https:// twitter.com/GaryMarcus/sta tus/1209640096900812800?s=19 … https:// twitter.com/ylecun/status/ 1209497021398343680?s=19 … https:// twitter.com/fchollet/statu s/1210031900695449600?s=19 …,2019-12-26 11:46:06,Thu Dec 26 11:46:06 +0000 2019,1,6,@jerofad,#DL #AIDebate,,"https://twitter.com/GaryMarcus/status/1209640096900812800?s=19,https://twitter.com/ylecun/status/1209497021398343680?s=19,https://twitter.com/fchollet/status/1210031900695449600?s=19",1069497460006010881
145,1210161374460104705,https://twitter.com/IntuitMachine/status/1210161374460104705,,The hybridization argument (which I call dual process) is a pragmatic approach that that says that one can do work in between the extremes. Nobody will disagree with this. But people will disagree with the underlying philosophy. That is what we see in the #AIDebate,2019-12-26 11:32:10,Thu Dec 26 11:32:10 +0000 2019,1,1,,#AIDebate,,,3027431134
146,1210161223217688583,https://twitter.com/DorotheaBaur/status/1210161223217688583,,"I much appreciate this summary of the #AIdebate between @GaryMarcus and Yoshua Bengio. Glad to see that #AIethics was addressed in the Q&A part, even if only briefly. https:// www-zdnet-com.cdn.ampproject.org/c/s/www.zdnet. com/google-amp/article/devils-in-the-details-in-bengio-marcus-ai-debate/ …",2019-12-26 11:31:33,Thu Dec 26 11:31:33 +0000 2019,6,15,@GaryMarcus,#AIdebate #AIethics,,https://www-zdnet-com.cdn.ampproject.org/c/s/www.zdnet.com/google-amp/article/devils-in-the-details-in-bengio-marcus-ai-debate/,966263603576889345
147,1210151380935008256,https://twitter.com/angelas2ndacct/status/1210151380935008256,,#Yanggang i think it is necessary as as a #yangster to flood this promoted tweet. #Yang2020 #AIDebate #UBI https:// twitter.com/facebookai/sta tus/1208094452637560832 …,2019-12-26 10:52:27,Thu Dec 26 10:52:27 +0000 2019,1,3,,#Yanggang #yangster #Yang2020 #AIDebate #UBI,,https://twitter.com/facebookai/status/1208094452637560832,1173789956738666496
148,1210150520406581248,https://twitter.com/AngeloDalli/status/1210150520406581248,,"Key takeaway from @GaryMarcus and Bengio #AIDebate : #AI systems need to have inbuilt prior knowledge like basic physics, inferencing, cause & effect, explanation capabilities, etc to go beyond current DL limits. Then using some future algorithm to generalize, learn & understand pic.twitter.com/n24rVdHLU9",2019-12-26 10:49:02,Thu Dec 26 10:49:02 +0000 2019,9,25,@GaryMarcus,#AIDebate #AI,,,22894187
149,1210132737778159616,https://twitter.com/jpskeete/status/1210132737778159616,,"Yeah but often the implications of #AI are far removed from its creators. That like Volkswagen arguing that unless you build diesel vehicles, don't discuss emissions. #AIDebate",2019-12-26 09:38:22,Thu Dec 26 09:38:22 +0000 2019,2,5,,#AI #AIDebate,,,759898712
150,1210098581664944128,https://twitter.com/__MLT__/status/1210098581664944128,,"After the insightful #AIDebate with Yoshua Bengio and Gary Marcus, we're curious what you are working on in your every-day research or production environments:",2019-12-26 07:22:39,Thu Dec 26 07:22:39 +0000 2019,9,14,,#AIDebate,,,1028469164468396032
151,1210097850878582784,https://twitter.com/rao2z/status/1210097850878582784,,It may be hard to believe now--given the sky-high demand for #AI talking heads unburdened by any Intro #AI background--but I do remember a time when the only losers who talked about #AI were the ones who did it (plus may be Dreyfus and Penrose..). #AIDebate https:// twitter.com/rsalakhu/statu s/1209888724189958144 …,2019-12-26 07:19:44,Thu Dec 26 07:19:44 +0000 2019,11,25,,#AI #AI #AI #AIDebate,,https://twitter.com/rsalakhu/status/1209888724189958144,2850858010
152,1210064129840439296,https://twitter.com/VidaVakil/status/1210064129840439296,,"And my other responses to your question about definition of DL, and around the latest #AIDebate . https:// twitter.com/VidaVakil/stat us/1209581157253206018?s=20 …",2019-12-26 05:05:45,Thu Dec 26 05:05:45 +0000 2019,0,1,,#AIDebate,,https://twitter.com/VidaVakil/status/1209581157253206018?s=20,373083685
153,1210012986816884736,https://twitter.com/rsqk9s/status/1210012986816884736,,Is it time to be CONcerned when Old School Legacy Media begins tellin Us ? Shhhhh...have another egg nog & go back to sleep #AIDebate 》do You trust tptsnb to be using #AI to Humanity's benefit? Scary ass times We're navigating in this MaTricks https:// youtu.be/GFD_Cgr2zho,2019-12-26 01:42:31,Thu Dec 26 01:42:31 +0000 2019,1,1,,#AIDebate #AI,,https://youtu.be/GFD_Cgr2zho,576762453
154,1209924610214563852,https://twitter.com/rcsaxe/status/1209924610214563852,,"This is where the #AIDebate piqued my interest. Priors are great for constraining the search space, and can also improve interpretability and assist in creating models that generalize outside of the training space. A system for symbolic manipulation is an example of such priors. https:// twitter.com/nasim_rahaman/ status/1209919875503853568 …",2019-12-25 19:51:21,Wed Dec 25 19:51:21 +0000 2019,1,5,,#AIDebate,,https://twitter.com/nasim_rahaman/status/1209919875503853568,843679027613356032
155,1209914258663919616,https://twitter.com/raamana_/status/1209914258663919616,,Why is it even a debate that simple input-output mapping (even if universally approximating) wouldn’t be sufficient to build general intelligence? What kind of koolaid one must drink to believe #DeepLearning can do anything? it seems that belief is deep in some! #AIdebate #AI https:// twitter.com/GaryMarcus/sta tus/1209890657176838144 …,2019-12-25 19:10:13,Wed Dec 25 19:10:13 +0000 2019,0,4,,#DeepLearning #AIdebate #AI,,https://twitter.com/GaryMarcus/status/1209890657176838144,110940386
156,1209913491735240705,https://twitter.com/pacificlion123/status/1209913491735240705,,Day 7 of #100DaysOfMLCode I started EDA for Kaggle house prices. Watched Bengio-Marcus #AIDebate . If you missed you can watch it on https://www. youtube.com/watch?v=pKgsea ENkAU&t=1747s …,2019-12-25 19:07:10,Wed Dec 25 19:07:10 +0000 2019,3,3,,#100DaysOfMLCode #AIDebate,,https://www.youtube.com/watch?v=pKgseaENkAU&t=1747s,129799075
157,1209901025605406721,https://twitter.com/literacyAI/status/1209901025605406721,,"AI ""bad guys"" ... worse than a human without compassion ... #BOLO #AIDebate #trends https://www. express.co.uk/news/science/1 216522/AI-warning-artificial-intelligence-news-latest-update-robots-machine …",2019-12-25 18:17:38,Wed Dec 25 18:17:38 +0000 2019,0,0,,#BOLO #AIDebate #trends,,https://www.express.co.uk/news/science/1216522/AI-warning-artificial-intelligence-news-latest-update-robots-machine,1198370296115400704
158,1209900222668824579,https://twitter.com/hectorpal/status/1209900222668824579,,"Given contemporary DL is compatible with search (as in MCTS, meta-learning, “imagining”/aka planning), then DL is becoming an non-exclusive attribute. Loops, models of world, and belief-states are being revisited using DL, not just on-top as Yoshua rejected in the #AIDebate",2019-12-25 18:14:26,Wed Dec 25 18:14:26 +0000 2019,0,4,,#AIDebate,,,6394822
159,1209888724189958144,https://twitter.com/rsalakhu/status/1209888724189958144,,Someone told me once: You can do AI or you can just talk about it. #AIDebate,2019-12-25 17:28:45,Wed Dec 25 17:28:45 +0000 2019,154,979,,#AIDebate,,,2956121356
160,1209885298668257281,https://twitter.com/Montreal_AI/status/1209885298668257281,,AI DEBATE : Yoshua Bengio | Gary Marcus Yoshua Bengio and Gary Marcus on the best way forward for AI #AIDebate Moderated by Vincent Boucher: https:// youtu.be/y0RosSXMhnY Official Web Page: https:// montrealartificialintelligence.com/aidebate/ By @Montreal_AI | Host: @MILAMontreal #MontrealAI #QuebecAI pic.twitter.com/vCwDEgzZMV,2019-12-25 17:15:08,Wed Dec 25 17:15:08 +0000 2019,10,19,@Montreal_AI @MILAMontreal,#AIDebate #MontrealAI #QuebecAI,,"https://youtu.be/y0RosSXMhnY,https://montrealartificialintelligence.com/aidebate/",919860212
161,1209850074492276740,https://twitter.com/Belmainha/status/1209850074492276740,,Emotions were the first Human AI inventions #AI #AIDebate #Emotions,2019-12-25 14:55:10,Wed Dec 25 14:55:10 +0000 2019,0,1,,#AI #AIDebate #Emotions,,,46609881
162,1209816889402236928,https://twitter.com/IntuitMachine/status/1209816889402236928,,"four questions for @GaryMarcus : 1. How would you define ""symbol manipulation""? 2. What if anything are you committed to? 3. What if anything would you say would not count as ""symbol manipulation""? 4. What is the significance of the word ""symbol"", in your definition? #AIDebate",2019-12-25 12:43:18,Wed Dec 25 12:43:18 +0000 2019,1,4,@GaryMarcus,#AIDebate,,,3027431134
163,1209796985160638465,https://twitter.com/ruthy_root/status/1209796985160638465,,"#AIDebate El vídeo del debate de Yoshua Benjio y Gary Marcus, para quiénes no alcanzaron a ver el debate. https:// twitter.com/Montreal_AI/st atus/1209716834242564101 …",2019-12-25 11:24:12,Wed Dec 25 11:24:12 +0000 2019,3,3,,#AIDebate,,https://twitter.com/Montreal_AI/status/1209716834242564101,48440858
164,1209793163772092418,https://twitter.com/Abhishek4273/status/1209793163772092418,,"Get brief details and highlights of the latest AI debate between two great minds in the field - Yoshua Bengio and Gary Marcus, here https:// zd.net/2F1qWup via @ZDNet & @TiernanRayTech @GaryMarcus #YoshuaBengio @Montreal_AI #DeepLearning #AI #AIDebate",2019-12-25 11:09:01,Wed Dec 25 11:09:01 +0000 2019,11,16,@ZDNet @TiernanRayTech @GaryMarcus @Montreal_AI,#YoshuaBengio #DeepLearning #AI #AIDebate,,https://zd.net/2F1qWup,2350303818
165,1209792659197480960,https://twitter.com/cmarschner/status/1209792659197480960,,"The largest disconnect in the #AIDebate - Bengio arguing for using distributed representations to overcome the limitations of pure symbols, and use learning mechanisms to enable finding discrete modes when necessary, while Marcus just understands „symbols with probabilities”.",2019-12-25 11:07:01,Wed Dec 25 11:07:01 +0000 2019,0,1,,#AIDebate,,,14124467
166,1209792013400453122,https://twitter.com/MegaYachtMktg/status/1209792013400453122,,"Another Mega Yacht Marketing Top story: The #AIDebate #YoshuaBengio vs. @GaryMarcus - Krishna Sankar - Medium https:// medium.com/@ksankar/the-a idebate-yoshuabengio-vs-garymarcus-fc4d702741ed … , see more http:// tweetedtimes.com/MegaYachtMktg? s=tnp …",2019-12-25 11:04:27,Wed Dec 25 11:04:27 +0000 2019,1,2,@GaryMarcus @ksankar,#AIDebate #YoshuaBengio,,"https://medium.com/@ksankar/the-aidebate-yoshuabengio-vs-garymarcus-fc4d702741ed,http://tweetedtimes.com/MegaYachtMktg?s=tnp",63776747
167,1209777257084018688,https://twitter.com/p3l3/status/1209777257084018688,,Nice geometry in 3dvvv @mashable @starwars @TheOnion @SanBasketballez #MATH #AIS5Gที่1ตัวจริงxบกพพ #AIDebate #ai #physics @redbull @F1 #art #photography https:// twitter.com/OhNoOnodera/st atus/1191264408917311489 …,2019-12-25 10:05:49,Wed Dec 25 10:05:49 +0000 2019,0,1,@mashable @starwars @TheOnion @SanBasketballez @redbull @F1,#MATH #AIS5Gท #AIDebate #ai #physics #art #photography,,https://twitter.com/OhNoOnodera/status/1191264408917311489,21302104
168,1209759418461687808,https://twitter.com/_pierreblanc/status/1209759418461687808,,#mustread #AIDebate from @Montreal_AI @ceobillionaire w/ @GaryMarcus #YoshuaBengio http:// Rebooting.ai #Aitomyboss #IAamonboss @ylecun @Aurelie_JEAN @StephaneHalimi @IntuitMachine @le_science4all @ndemassieux @Karmacoma @ycaseau @michelvolle @tdietterich @raamana_ https:// twitter.com/melmitchell1/s tatus/1209699969311002626 …,2019-12-25 08:54:56,Wed Dec 25 08:54:56 +0000 2019,1,4,@Montreal_AI @ceobillionaire @GaryMarcus @ylecun @Aurelie_JEAN @StephaneHalimi @IntuitMachine @le_science4all @ndemassieux @Karmacoma @ycaseau @michelvolle @tdietterich @raamana_,#mustread #AIDebate #YoshuaBengio #Aitomyboss #IAamonboss,,"http://Rebooting.ai,https://twitter.com/melmitchell1/status/1209699969311002626",821030084
169,1209745783517368320,https://twitter.com/ImageSnippets/status/1209745783517368320,,Brilliant historical find from @MelMitchell1 re: #AIDebate https:// twitter.com/MelMitchell1/s tatus/1209699969311002626 …,2019-12-25 08:00:45,Wed Dec 25 08:00:45 +0000 2019,1,2,@MelMitchell1,#AIDebate,,https://twitter.com/MelMitchell1/status/1209699969311002626,1468517006
170,1209716834242564101,https://twitter.com/Montreal_AI/status/1209716834242564101,,AI DEBATE : Yoshua Bengio | Gary Marcus https:// youtu.be/PQPmzoqx89I via @YouTube #AIDebate,2019-12-25 06:05:43,Wed Dec 25 06:05:43 +0000 2019,5,9,@YouTube,#AIDebate,,https://youtu.be/PQPmzoqx89I,919860212
171,1209711421811916800,https://twitter.com/_MichaelZink/status/1209711421811916800,,"I appreciated the question @RoozbehMottaghi , but not enough time to discuss reasoning and language understanding in detail. While #YoshuaBengio and @GaryMarcus seem to agree there’s a long road ahead, a follow-up #AIDebate to focus on ways to get there would be fantastic! https:// twitter.com/roozbehmottagh i/status/1209397535481061381 …",2019-12-25 05:44:12,Wed Dec 25 05:44:12 +0000 2019,2,4,@RoozbehMottaghi @GaryMarcus,#YoshuaBengio #AIDebate,,https://twitter.com/roozbehmottaghi/status/1209397535481061381,966039620415717377
172,1209702292422836229,https://twitter.com/FLAMEL_AI/status/1209702292422836229,,The #AIDebate #YoshuaBengio vs. @GaryMarcus https:// medium.com/@ksankar/the-a idebate-yoshuabengio-vs-garymarcus-fc4d702741ed?source=rss------artificial_intelligence-5 …,2019-12-25 05:07:56,Wed Dec 25 05:07:56 +0000 2019,2,3,@GaryMarcus @ksankar,#AIDebate #YoshuaBengio,,https://medium.com/@ksankar/the-aidebate-yoshuabengio-vs-garymarcus-fc4d702741ed?source=rss------artificial_intelligence-5,1197461068911665152
173,1209697961539563520,https://twitter.com/ksankar/status/1209697961539563520,,The #AIDebate #YoshuaBengio vs. @GaryMarcus #DeepLearning 2.0; injecting knowledge into #NeuralNetworks http:// bit.ly/34W8P3e pic.twitter.com/9fSmd5jqFz,2019-12-25 04:50:43,Wed Dec 25 04:50:43 +0000 2019,4,6,@GaryMarcus,#AIDebate #YoshuaBengio #DeepLearning #NeuralNetworks,,http://bit.ly/34W8P3e,15960972
174,1209692731381100544,https://twitter.com/BorisAKnyazev/status/1209692731381100544,,"#AIDebate inspired some thinking. Two hemispheres of our brain is a great example of a (perfect) symbiosis b/w intuition (DL) and symbolism. Some apps like Lumosity train our ability to subitize, i.e. estimate the number of objects without counting. -> self-supervised learning.",2019-12-25 04:29:56,Wed Dec 25 04:29:56 +0000 2019,0,1,,#AIDebate,,,1138441993711947778
175,1209653946144481281,https://twitter.com/ericjmanley/status/1209653946144481281,,7 Classic Books To Deepen Your Understanding of (Artificial) Intelligence via @forbes https://www. forbes.com/sites/robtoews /2019/12/23/7-classic-books-to-deepen-your-understanding-of-artificial-intelligence/ … #AIDebate #TechTuesday,2019-12-25 01:55:49,Wed Dec 25 01:55:49 +0000 2019,0,1,@forbes,#AIDebate #TechTuesday,,https://www.forbes.com/sites/robtoews/2019/12/23/7-classic-books-to-deepen-your-understanding-of-artificial-intelligence/,1490553108
176,1209650450183667714,https://twitter.com/PeaceConcern/status/1209650450183667714,,Please follow @peaceconcern for a better #Peace ful community RT @paaatcha : @GaryMarcus The #AIDebate has become #AIWar lol just kidding #peace,2019-12-25 01:41:56,Wed Dec 25 01:41:56 +0000 2019,0,0,@peaceconcern @paaatcha @GaryMarcus,#Peace #AIDebate #AIWar #peace,,,806236719636946944
177,1209649829384794112,https://twitter.com/paaatcha/status/1209649829384794112,,The #AIDebate has become #AIWar lol just kidding #peace,2019-12-25 01:39:28,Wed Dec 25 01:39:28 +0000 2019,0,4,,#AIDebate #AIWar #peace,,,158166637
178,1209647133118255105,https://twitter.com/adelegoldberg1/status/1209647133118255105,,"System 1: automatic, fast, unconscious, implicit System 2: effortful, slow, conscious, explicit which is language? #AIDebate 1/3",2019-12-25 01:28:45,Wed Dec 25 01:28:45 +0000 2019,7,47,,#AIDebate,,,871372298477023232
179,1209645200144027649,https://twitter.com/Montreal_AI/status/1209645200144027649,,Thank you so much Hessam for your great support #AIDebate,2019-12-25 01:21:04,Wed Dec 25 01:21:04 +0000 2019,0,2,,#AIDebate,,,919860212
180,1209640096900812800,https://twitter.com/GaryMarcus/status/1209640096900812800,,"four questions for the deep learning community: 1. How would you define deep learning? 2. What if anything are you committed to? 3. What if anything would you say would not count as deep learning? 4. What is the significance of the word ""deep"", in your definition? #AIDebate https:// twitter.com/raamana_/statu s/1209266195678973952 …",2019-12-25 01:00:47,Wed Dec 25 01:00:47 +0000 2019,48,162,,#AIDebate,,https://twitter.com/raamana_/status/1209266195678973952,232294292
181,1209637795884462080,https://twitter.com/eShailendra/status/1209637795884462080,,Slides of both @GaryMarcus and Yoshua Bengio for the #AIDebate . Courtesy @Montreal_AI #AI #DL #ML #artificialIntelligence #Machinelearning #symbolicAI #connectionism #Deeplearning https:// twitter.com/Montreal_AI/st atus/1209502278685732865 …,2019-12-25 00:51:39,Wed Dec 25 00:51:39 +0000 2019,4,7,@GaryMarcus @Montreal_AI,#AIDebate #AI #DL #ML #artificialIntelligence #Machinelearning #symbolicAI #connectionism #Deeplearning,,https://twitter.com/Montreal_AI/status/1209502278685732865,61085452
182,1209630803212279808,https://twitter.com/subjectcentric/status/1209630803212279808,,Watching #AIdebate between Yoshua Bengio & Gary Marcus: I think we will face very different AI systems produced by ‘neural networks only’ and hybrid approaches in short-mid term,2019-12-25 00:23:51,Wed Dec 25 00:23:51 +0000 2019,0,1,,#AIdebate,,,172142274
183,1209621427491606529,https://twitter.com/RudraPoudel/status/1209621427491606529,,"@GaryMarcus honestly after #AIDebate I dont see the difference, Variable = input to a fn. Operation = approximated by a fn/gating. Discrete variable = sampling from distribution approx. again by a fn. Where, fn = Neural Network or ... Am I missing anything? Where is the diff?",2019-12-24 23:46:36,Tue Dec 24 23:46:36 +0000 2019,0,0,@GaryMarcus,#AIDebate,,,279973583
184,1209600412946501632,https://twitter.com/kylemockeridge/status/1209600412946501632,,Right now there's an AI at google that's looking at me pick my nose through my webcam probably. Just think about that the next time you watch pornhub. #riseofthemachines #AIDebate,2019-12-24 22:23:06,Tue Dec 24 22:23:06 +0000 2019,0,0,,#riseofthemachines #AIDebate,,,861314094179258369
185,1209595205864886274,https://twitter.com/hessam_amini/status/1209595205864886274,,Thank you @Montreal_AI for organizing the amazing #AIDebate ! pic.twitter.com/MnkBPcWj5m,2019-12-24 22:02:24,Tue Dec 24 22:02:24 +0000 2019,3,7,@Montreal_AI,#AIDebate,,,1182646682900676609
186,1209586662684143616,https://twitter.com/Montreal_AI/status/1209586662684143616,,"The 5,000th person to sign up for the AI debate ... ... and winner of a free signed copy by of http:// Rebooting.AI is Bahram Yoosefizonooz ! #AIDebate #MontrealAI pic.twitter.com/zsWNrzAjpB",2019-12-24 21:28:28,Tue Dec 24 21:28:28 +0000 2019,3,8,,#AIDebate #MontrealAI,,http://Rebooting.AI,919860212
187,1209582355960205312,https://twitter.com/Synced_Global/status/1209582355960205312,,"In case you missed the #AIDebate last night between Yoshua Bengio and Gary Marcus, here is the recording: http:// bit.ly/377Vfvj #ArtificialIntelliegnce pic.twitter.com/ta47rIVnww",2019-12-24 21:11:21,Tue Dec 24 21:11:21 +0000 2019,5,9,,#AIDebate #ArtificialIntelliegnce,,http://bit.ly/377Vfvj,819861340294524928
188,1209581157253206018,https://twitter.com/VidaVakil/status/1209581157253206018,,"My thoughts on yesterday’s #AIDebate , and what Deep Learning stands for https:// twitter.com/vidavakil/stat us/1209564322021572608 …",2019-12-24 21:06:35,Tue Dec 24 21:06:35 +0000 2019,0,2,,#AIDebate,,https://twitter.com/vidavakil/status/1209564322021572608,373083685
189,1209548639003037696,https://twitter.com/AlanMorrison/status/1209548639003037696,,"But also rigid. Some DLers (Flat Data Society) will only watch the British Baking Show and insist on white flour, while some symbolists swear by whole kernel rye or pumpernickel. I'm in the latter camp. Give me data with context, please. More context! Am I wrong? #AIDebate",2019-12-24 18:57:22,Tue Dec 24 18:57:22 +0000 2019,1,4,,#AIDebate,,,7005092
190,1209548523596918786,https://twitter.com/raamana_/status/1209548523596918786,,"I also agree with @GaryMarcus here: https:// twitter.com/GaryMarcus/sta tus/1209538580688900097?s=20 … Claiming it is DL when it succeeds, and moving the goal post around when it fails or criticized, makes #AIDebate intractable.",2019-12-24 18:56:55,Tue Dec 24 18:56:55 +0000 2019,2,9,@GaryMarcus,#AIDebate,,https://twitter.com/GaryMarcus/status/1209538580688900097?s=20,110940386
191,1209533063207649280,https://twitter.com/AlanMorrison/status/1209533063207649280,,"Other ""alt-brand"" terms in #AIDebate incl. these: (1) ""data"" (which might or might not include ""symbolic"" KR metadata such as RDF/OWL) (2) ""richness"" (Bengio implied symbolic couldn't be rich--depends on what you mean by ""rich"") (3) ""symbolic"" (static 1980s, or evolved 2010s?)",2019-12-24 17:55:28,Tue Dec 24 17:55:28 +0000 2019,1,7,,#AIDebate,,,7005092
192,1209529280545165312,https://twitter.com/ImageSnippets/status/1209529280545165312,,Good summaryof the #AIDebate https:// twitter.com/TiernanRayTech /status/1209463109653544960 …,2019-12-24 17:40:27,Tue Dec 24 17:40:27 +0000 2019,2,4,,#AIDebate,,https://twitter.com/TiernanRayTech/status/1209463109653544960,1468517006
193,1209527769677172736,https://twitter.com/_MichaelZink/status/1209527769677172736,,Excellent summary of yesterday’s #AIDebate https:// twitter.com/TiernanRayTech /status/1209463109653544960 …,2019-12-24 17:34:26,Tue Dec 24 17:34:26 +0000 2019,0,4,,#AIDebate,,https://twitter.com/TiernanRayTech/status/1209463109653544960,966039620415717377
194,1209526521922293760,https://twitter.com/kidehen/status/1209526521922293760,,#AIDebate #AI #Debate #ML #DeepLearning #CognitiveScience #Language #Logic https:// twitter.com/rhyolight/stat us/1209497496650600448 …,2019-12-24 17:29:29,Tue Dec 24 17:29:29 +0000 2019,0,3,,#AIDebate #AI #Debate #ML #DeepLearning #CognitiveScience #Language #Logic,,https://twitter.com/rhyolight/status/1209497496650600448,1294621
195,1209518401892343815,https://twitter.com/raamana_/status/1209518401892343815,,"I’m not sure how my comment came across as an attack. I was following the #AIdebate with an open mind and trying to learn from both sides, and this overly general rebranding did come across as changing the goal post. That’s also why I call for consensus: https:// twitter.com/raamana_/statu s/1209279696627736578?s=20 …",2019-12-24 16:57:13,Tue Dec 24 16:57:13 +0000 2019,0,4,,#AIdebate,,https://twitter.com/raamana_/status/1209279696627736578?s=20,110940386
196,1209510888111104000,https://twitter.com/punkstrategy/status/1209510888111104000,,This is maybe the most important thing that was said at the #AIDebate yesterday pic.twitter.com/rR8QlR4pMK,2019-12-24 16:27:22,Tue Dec 24 16:27:22 +0000 2019,2,5,,#AIDebate,,,17145553
197,1209504949333307399,https://twitter.com/stenichele/status/1209504949333307399,,Are you thinking of anyone in particular when you say some folks seem confused about what DL is? I assume you have been watching the #AIDebate between Youshua Bengio and @GaryMarcus . Some folks even think DL is MLPs!,2019-12-24 16:03:46,Tue Dec 24 16:03:46 +0000 2019,0,8,@GaryMarcus,#AIDebate,,,44132347
198,1209503371381661699,https://twitter.com/Montreal_AI/status/1209503371381661699,,Winner of the #AIDebate ?,2019-12-24 15:57:29,Tue Dec 24 15:57:29 +0000 2019,5,6,,#AIDebate,,,919860212
199,1209502278685732865,https://twitter.com/Montreal_AI/status/1209502278685732865,,AI DEBATE : Yoshua Bengio | Gary Marcus Slides by Yoshua & Gary : https:// montrealartificialintelligence.com/aidebate/ #AIDebate #MontrealAI pic.twitter.com/vcGf11dH48,2019-12-24 15:53:09,Tue Dec 24 15:53:09 +0000 2019,4,9,,#AIDebate #MontrealAI,,https://montrealartificialintelligence.com/aidebate/,919860212
200,1209498712617046016,https://twitter.com/swarnasras/status/1209498712617046016,,Can we predict the winners of the #AIDebate on Twitter based on whether we need symbolic ai hybrids or neural networks to do the prediction? @GaryMarcus,2019-12-24 15:38:59,Tue Dec 24 15:38:59 +0000 2019,2,3,@GaryMarcus,#AIDebate,,,14659469
201,1209497496650600448,https://twitter.com/rhyolight/status/1209497496650600448,,"If you missed the #AIDebate between @GaryMarcus and Yoshua Bengio yesterday, catch up with what my audience and I said about it (and how we scored the debaters). https://www. youtube.com/watch?v=aQQrpG 3VJOk …",2019-12-24 15:34:09,Tue Dec 24 15:34:09 +0000 2019,0,2,@GaryMarcus,#AIDebate,,https://www.youtube.com/watch?v=aQQrpG3VJOk,6797182
202,1209496544543682563,https://twitter.com/UsmanSattarMD/status/1209496544543682563,,#artificialintelliegnce Is Rushing Into #PatientCare - And Could Raise Risks #AI systems aren't as rigorously tested as other #Medicaldevices & have already made serious mistakes @GaryMarcus Just extrapolating from yesterday's #AIDebate --> #healthcare https://www. scientificamerican.com/article/artifi cial-intelligence-is-rushing-into-patient-care-and-could-raise-risks/?amp;text= …,2019-12-24 15:30:22,Tue Dec 24 15:30:22 +0000 2019,0,0,@GaryMarcus,#artificialintelliegnce #PatientCare #AI #Medicaldevices #AIDebate #healthcare,,https://www.scientificamerican.com/article/artificial-intelligence-is-rushing-into-patient-care-and-could-raise-risks/?amp;text=,320946636
